"Player","athlete_id","num_years_college","dpm"
"Markieff Morris",44654,3,-0.31
"Markieff Morris",44654,3,0.08
"Markieff Morris",44654,3,0.06
"Marquese Chriss",3907487,1,-1.04
"Marquese Chriss",3907487,1,-1.8
"Marquese Chriss",3907487,1,-3.04
"Marquese Chriss",3907487,1,-1.25
"Marquese Chriss",3907487,1,-1.06
"Marquis Teague",56354,1,-2.15
"Marquis Teague",56354,1,-2.68
"Marquis Teague",56354,1,-2.61
"Marquis Teague",56354,1,-5
"Marquis Teague",56354,1,-5
"Marreese Speights",31834,2,-2.44
"Marreese Speights",31834,2,-2.87
"Marreese Speights",31834,2,-2.07
"Marreese Speights",31834,2,-3.09
"Marreese Speights",31834,2,-2.71
"Marvin Bagley III",4277848,1,-1.72
"Marvin Bagley III",4277848,1,-2.79
"Marvin Bagley III",4277848,1,-2.12
"Marvin Bagley III",4277848,1,-2.29
"Marvin Bagley III",4277848,1,-1.92
"Marvin Williams",22241,1,-0.82
"Marvin Williams",22241,1,-1.7
"Marvin Williams",22241,1,-0.6
"Marvin Williams",22241,1,0.13
"Marvin Williams",22241,1,0.39
"Mason Plumlee",45913,4,-0.14
"Mason Plumlee",45913,4,-1.17
"Mason Plumlee",45913,4,0.42
"Mason Plumlee",45913,4,-0.51
"Mason Plumlee",45913,4,-0.33
"Matisse Thybulle",3907498,5,0.13
"Matisse Thybulle",3907498,5,-0.18
"Matisse Thybulle",3907498,5,0.06
"Matisse Thybulle",3907498,5,0.15
"Matisse Thybulle",3907498,5,0.31
"Maurice Ager",11118,4,-2.92
"Maurice Ager",11118,4,-4.01
"Maurice Ager",11118,4,-4.2
"Maurice Ager",11118,4,-3.12
"Maurice Ager",11118,4,-5
"Maurice Harkless",57023,1,-0.68
"Maurice Harkless",57023,1,-0.01
"Maurice Harkless",57023,1,0.11
"Maurice Harkless",57023,1,0.88
"Maurice Harkless",57023,1,0.85
"Max Christie",4432582,1,-1.22
"Max Christie",4432582,1,-2.63
"Max Christie",4432582,1,-1.77
"Max Christie",4432582,1,-1.91
"Max Christie",4432582,1,-1.43
"Max Christie",4432582,1,-1.21
"Max Shulga",4701992,5,-2.64
"Max Shulga",4701992,5,-5
"Max Shulga",4701992,5,-5
"Max Shulga",4701992,5,-5
"Max Shulga",4701992,5,-5
"Maxime Raynaud",4898371,4,-1.74
"Maxime Raynaud",4898371,4,-5
"Maxime Raynaud",4898371,4,-5
"Maxime Raynaud",4898371,4,-5
"Maxime Raynaud",4898371,4,-5
"Maxwell Lewis",4684286,2,-2.1
"Maxwell Lewis",4684286,2,-2.37
"Maxwell Lewis",4684286,2,-2.16
"Maxwell Lewis",4684286,2,-5
"Maxwell Lewis",4684286,2,-5
"Meyers Leonard",51088,2,-2.81
"Meyers Leonard",51088,2,-3.87
"Meyers Leonard",51088,2,-1.09
"Meyers Leonard",51088,2,-1.03
"Meyers Leonard",51088,2,-1.66
"Mfiondu Kabengele",4065660,2,-1.18
"Mfiondu Kabengele",4065660,2,-1.65
"Mfiondu Kabengele",4065660,2,-2.34
"Mfiondu Kabengele",4065660,2,-5
"Mfiondu Kabengele",4065660,2,-5
"Micah Peavy",4432185,5,-1.18
"Micah Peavy",4432185,5,-5
"Micah Peavy",4432185,5,-5
"Micah Peavy",4432185,5,-5
"Micah Peavy",4432185,5,-5
"Michael Beasley",36671,1,-1.12
"Michael Beasley",36671,1,-1.05
"Michael Beasley",36671,1,-1.38
"Michael Beasley",36671,1,-1.67
"Michael Beasley",36671,1,-3.46
"Michael Beasley",36671,1,-2.84
"Michael Beasley",36671,1,-2.02
"Michael Beasley",36671,1,-2.76
"Michael Beasley",36671,1,-2.87
"Michael Beasley",36671,1,-2.67
"Michael Carter-Williams",56995,2,-0.39
"Michael Carter-Williams",56995,2,0.45
"Michael Carter-Williams",56995,2,-0.49
"Michael Carter-Williams",56995,2,-0.59
"Michael Carter-Williams",56995,2,-0.99
"Michael Gbinije",56115,4,-2.02
"Michael Gbinije",56115,4,-5
"Michael Gbinije",56115,4,-5
"Michael Gbinije",56115,4,-5
"Michael Gbinije",56115,4,-5
"Michael Kidd-Gilchrist",56352,1,-0.66
"Michael Kidd-Gilchrist",56352,1,0.53
"Michael Kidd-Gilchrist",56352,1,1.17
"Michael Kidd-Gilchrist",56352,1,1.12
"Michael Kidd-Gilchrist",56352,1,2.09
"Michael Porter Jr.",4278104,1,-2.3
"Michael Porter Jr.",4278104,1,-1.34
"Michael Porter Jr.",4278104,1,0.31
"Michael Porter Jr.",4278104,1,1.91
"Michael Porter Jr.",4278104,1,1.47
"Michael Porter Jr.",4278104,1,2.28
"Mikal Bridges",3147657,3,0.93
"Mikal Bridges",3147657,3,1.72
"Mikal Bridges",3147657,3,1.74
"Mikal Bridges",3147657,3,1.21
"Mikal Bridges",3147657,3,0.8
"Mike Conley",31544,1,-1.58
"Mike Conley",31544,1,0.62
"Mike Conley",31544,1,0.75
"Mike Conley",31544,1,1.95
"Mike Conley",31544,1,3.2
"Mike Muscala",46309,4,-3.59
"Mike Muscala",46309,4,-0.76
"Mike Muscala",46309,4,-0.21
"Mike Muscala",46309,4,-0.89
"Mike Muscala",46309,4,0.63
"Mike Scott",36117,5,-2.5
"Mike Scott",36117,5,-1.18
"Mike Scott",36117,5,-1.37
"Mike Scott",36117,5,-0.25
"Mike Scott",36117,5,-1.15
"Miles Bridges",4066383,2,-0.51
"Miles Bridges",4066383,2,-1.57
"Miles Bridges",4066383,2,0.23
"Miles Bridges",4066383,2,1.13
"Miles Bridges",4066383,2,-0.76
"Miles McBride",4431823,2,-2.36
"Miles McBride",4431823,2,-0.66
"Miles McBride",4431823,2,-0.22
"Miles McBride",4431823,2,-0.26
"Miles McBride",4431823,2,0.71
"Miles Plumlee",41720,4,-3.72
"Miles Plumlee",41720,4,-1.39
"Miles Plumlee",41720,4,-1.53
"Miles Plumlee",41720,4,-1.34
"Miles Plumlee",41720,4,-1.94
"Mitch McGary",61808,2,-2.11
"Mitch McGary",61808,2,-1.39
"Mitch McGary",61808,2,-5
"Mitch McGary",61808,2,-5
"Mitch McGary",61808,2,-5
"Miye Oni",4066851,3,-0.3
"Miye Oni",4066851,3,-0.89
"Miye Oni",4066851,3,-1.35
"Miye Oni",4066851,3,-5
"Miye Oni",4066851,3,-5
"Mo Bamba",4277919,1,-1.16
"Mo Bamba",4277919,1,-0.32
"Mo Bamba",4277919,1,-0.82
"Mo Bamba",4277919,1,-0.14
"Mo Bamba",4277919,1,-0.41
"Monte Morris",66146,4,-1.78
"Monte Morris",66146,4,-0.75
"Monte Morris",66146,4,-0.85
"Monte Morris",66146,4,-0.3
"Monte Morris",66146,4,0.61
"Montrezl Harrell",61793,3,-0.83
"Montrezl Harrell",61793,3,-0.32
"Montrezl Harrell",61793,3,1.03
"Montrezl Harrell",61793,3,1.06
"Montrezl Harrell",61793,3,-0.09
"Moritz Wagner",3150844,3,-1.54
"Moritz Wagner",3150844,3,-0.44
"Moritz Wagner",3150844,3,-0.97
"Moritz Wagner",3150844,3,-1.04
"Moritz Wagner",3150844,3,-0.3
"Morris Almond",15209,4,-1.76
"Morris Almond",15209,4,-2.93
"Morris Almond",15209,4,-3.37
"Morris Almond",15209,4,-5
"Morris Almond",15209,4,-5
"Moses Moody",4432171,1,-0.94
"Moses Moody",4432171,1,-0.64
"Moses Moody",4432171,1,0.12
"Moses Moody",4432171,1,0.07
"Moses Moody",4432171,1,0.47
"Mouhamed Gueye",4712863,2,-2.7
"Mouhamed Gueye",4712863,2,-0.35
"Mouhamed Gueye",4712863,2,0.38
"Mouhamed Gueye",4712863,2,-5
"Mouhamed Gueye",4712863,2,-5
"Moussa Diabate",4433249,1,-1.6
"Moussa Diabate",4433249,1,-0.53
"Moussa Diabate",4433249,1,0.63
"Moussa Diabate",4433249,1,1.03
"Moussa Diabate",4433249,1,-5
"Myles Turner",3133628,1,-1.9
"Myles Turner",3133628,1,0.39
"Myles Turner",3133628,1,0.2
"Myles Turner",3133628,1,1.43
"Myles Turner",3133628,1,0.76
"Nassir Little",4395652,1,-2.16
"Nassir Little",4395652,1,-1.83
"Nassir Little",4395652,1,-0.32
"Nassir Little",4395652,1,-2.21
"Nassir Little",4395652,1,-2.59
"Nate Robinson",11304,3,0.14
"Nate Robinson",11304,3,0.61
"Nate Robinson",11304,3,0.2
"Nate Robinson",11304,3,1.49
"Nate Robinson",11304,3,-0.35
"Nate Wolters",46740,4,-1.76
"Nate Wolters",46740,4,-2.12
"Nate Wolters",46740,4,-2.16
"Nate Wolters",46740,4,-5
"Nate Wolters",46740,4,-5
"Neemias Queta",4397424,3,-2.34
"Neemias Queta",4397424,3,-2.27
"Neemias Queta",4397424,3,-0.05
"Neemias Queta",4397424,3,0.34
"Neemias Queta",4397424,3,1.61
"Nerlens Noel",61840,1,-1.12
"Nerlens Noel",61840,1,-0.17
"Nerlens Noel",61840,1,0.34
"Nerlens Noel",61840,1,0.61
"Nerlens Noel",61840,1,-0.56
"Nic Claxton",4278067,2,-1.14
"Nic Claxton",4278067,2,-5
"Nic Claxton",4278067,2,-5
"Nic Claxton",4278067,2,-5
"Nic Claxton",4278067,2,-5
"Nick Calathes",36380,2,-0.39
"Nick Calathes",36380,2,0.22
"Nick Calathes",36380,2,-5
"Nick Calathes",36380,2,-5
"Nick Calathes",36380,2,-5
"Nick Fazekas",15206,4,-0.58
"Nick Fazekas",15206,4,-5
"Nick Fazekas",15206,4,-5
"Nick Fazekas",15206,4,-5
"Nick Fazekas",15206,4,-5
"Nick Johnson",56290,3,-2.43
"Nick Johnson",56290,3,-5
"Nick Johnson",56290,3,-5
"Nick Johnson",56290,3,-5
"Nick Johnson",56290,3,-5
"Nick Richards",4278076,3,-1.77
"Nick Richards",4278076,3,-1.9
"Nick Richards",4278076,3,-1.14
"Nick Richards",4278076,3,-0.69
"Nick Richards",4278076,3,-1.75
"Nick Smith Jr.",4683686,1,-3.66
"Nick Smith Jr.",4683686,1,-4.16
"Nick Smith Jr.",4683686,1,-2.87
"Nick Smith Jr.",4683686,1,-5
"Nick Smith Jr.",4683686,1,-5
"Nick Young",22162,3,-2.28
"Nick Young",22162,3,-1.58
"Nick Young",22162,3,-1.34
"Nick Young",22162,3,-1.23
"Nick Young",22162,3,-0.27
"Nickeil Alexander-Walker",4278039,2,-2.87
"Nickeil Alexander-Walker",4278039,2,-0.99
"Nickeil Alexander-Walker",4278039,2,-1.56
"Nickeil Alexander-Walker",4278039,2,-1.3
"Nickeil Alexander-Walker",4278039,2,0.6
"Nico Mannion",4431672,1,-1.97
"Nico Mannion",4431672,1,-5
"Nico Mannion",4431672,1,-5
"Nico Mannion",4431672,1,-5
"Nico Mannion",4431672,1,-5
"Nigel Williams-Goss",67814,3,-2.11
"Nigel Williams-Goss",67814,3,-5
"Nigel Williams-Goss",67814,3,-5
"Nigel Williams-Goss",67814,3,-5
"Nigel Williams-Goss",67814,3,-5
"Nik Stauskas",61809,2,-2.23
"Nik Stauskas",61809,2,-2.17
"Nik Stauskas",61809,2,-1.94
"Nik Stauskas",61809,2,-1.85
"Nik Stauskas",61809,2,-3.12
"Nikola Vucevic",41019,3,-3.39
"Nikola Vucevic",41019,3,-1.24
"Nikola Vucevic",41019,3,-0.93
"Nikola Vucevic",41019,3,-0.74
"Nikola Vucevic",41019,3,0.28
"Nique Clifford",4702384,5,-1.78
"Nique Clifford",4702384,5,-5
"Nique Clifford",4702384,5,-5
"Nique Clifford",4702384,5,-5
"Nique Clifford",4702384,5,-5
"Noah Clowney",4712896,1,-1.32
"Noah Clowney",4712896,1,-1.87
"Noah Clowney",4712896,1,-1.42
"Noah Clowney",4712896,1,-5
"Noah Clowney",4712896,1,-5
"Noah Vonleh",66604,1,-2.92
"Noah Vonleh",66604,1,-2.26
"Noah Vonleh",66604,1,-2.27
"Noah Vonleh",66604,1,-0.51
"Noah Vonleh",66604,1,-0.95
"Nolan Smith",36157,4,-2.79
"Nolan Smith",36157,4,-2.67
"Nolan Smith",36157,4,-5
"Nolan Smith",36157,4,-5
"Nolan Smith",36157,4,-5
"Norman Powell",57041,4,0.02
"Norman Powell",57041,4,0.1
"Norman Powell",57041,4,-1.6
"Norman Powell",57041,4,-0.68
"Norman Powell",57041,4,0.74
"Norris Cole",37147,4,-3.15
"Norris Cole",37147,4,-2.29
"Norris Cole",37147,4,-1.96
"Norris Cole",37147,4,-2.47
"Norris Cole",37147,4,-2.7
"O.J. Mayo",36057,1,-1.51
"O.J. Mayo",36057,1,-0.56
"O.J. Mayo",36057,1,0.15
"O.J. Mayo",36057,1,0.04
"O.J. Mayo",36057,1,-1.1
"OG Anunoby",3934719,2,0.18
"OG Anunoby",3934719,2,-1.24
"OG Anunoby",3934719,2,0.85
"OG Anunoby",3934719,2,1.41
"OG Anunoby",3934719,2,0.95
"Obi Toppin",4278355,2,-0.02
"Obi Toppin",4278355,2,0.51
"Obi Toppin",4278355,2,0.49
"Obi Toppin",4278355,2,0.26
"Obi Toppin",4278355,2,-0.4
"Ochai Agbaji",4397018,4,-1.87
"Ochai Agbaji",4397018,4,-2.73
"Ochai Agbaji",4397018,4,-1.52
"Ochai Agbaji",4397018,4,-1.83
"Ochai Agbaji",4397018,4,-5
"Olivier Hanlan",61155,3,-1.14
"Olivier Hanlan",61155,3,-5
"Olivier Hanlan",61155,3,-5
"Olivier Hanlan",61155,3,-5
"Olivier Hanlan",61155,3,-5
"Olivier-Maxence Prosper",4595400,3,-2.94
"Olivier-Maxence Prosper",4595400,3,-2.17
"Olivier-Maxence Prosper",4595400,3,0.06
"Olivier-Maxence Prosper",4595400,3,-5
"Olivier-Maxence Prosper",4595400,3,-5
"Omari Spellman",4065836,1,-1.43
"Omari Spellman",4065836,1,-1.39
"Omari Spellman",4065836,1,-1.39
"Omari Spellman",4065836,1,-5
"Omari Spellman",4065836,1,-5
"Onyeka Okongwu",4431680,1,-0.61
"Onyeka Okongwu",4431680,1,0.22
"Onyeka Okongwu",4431680,1,1.3
"Onyeka Okongwu",4431680,1,0.22
"Onyeka Okongwu",4431680,1,1.31
"Orien Greene",2842,4,-1.6
"Orien Greene",2842,4,-1.02
"Orien Greene",2842,4,-1.63
"Orien Greene",2842,4,-1.15
"Orien Greene",2842,4,-5
"Orlando Johnson",37470,4,-1.99
"Orlando Johnson",37470,4,-2.71
"Orlando Johnson",37470,4,-2.84
"Orlando Johnson",37470,4,-5
"Orlando Johnson",37470,4,-5
"Oso Ighodaro",4601023,4,-0.67
"Oso Ighodaro",4601023,4,0.63
"Oso Ighodaro",4601023,4,-5
"Oso Ighodaro",4601023,4,-5
"Oso Ighodaro",4601023,4,-5
"Otto Porter Jr.",56909,2,-2.86
"Otto Porter Jr.",56909,2,-0.51
"Otto Porter Jr.",56909,2,1
"Otto Porter Jr.",56909,2,2.2
"Otto Porter Jr.",56909,2,2.96
"P.J. Tucker",15180,3,-1.84
"P.J. Tucker",15180,3,0.1
"P.J. Tucker",15180,3,0.58
"P.J. Tucker",15180,3,0.48
"P.J. Tucker",15180,3,-0.24
"P.J. Washington",4278078,2,-2.01
"P.J. Washington",4278078,2,-0.33
"P.J. Washington",4278078,2,0.22
"P.J. Washington",4278078,2,-0.59
"P.J. Washington",4278078,2,0.39
"Paolo Banchero",4432573,1,-0.93
"Paolo Banchero",4432573,1,0.37
"Paolo Banchero",4432573,1,0.5
"Paolo Banchero",4432573,1,0.39
"Paolo Banchero",4432573,1,-5
"Pascal Siakam",3149673,2,-2.92
"Pascal Siakam",3149673,2,0.69
"Pascal Siakam",3149673,2,1.24
"Pascal Siakam",3149673,2,1.26
"Pascal Siakam",3149673,2,1.74
"Pat Connaughton",56170,4,-2.38
"Pat Connaughton",56170,4,-1.66
"Pat Connaughton",56170,4,-1.26
"Pat Connaughton",56170,4,-0.52
"Pat Connaughton",56170,4,-0.76
"Patrick Baldwin Jr.",4433246,1,-2.57
"Patrick Baldwin Jr.",4433246,1,-1.14
"Patrick Baldwin Jr.",4433246,1,-0.4
"Patrick Baldwin Jr.",4433246,1,-1.97
"Patrick Baldwin Jr.",4433246,1,-5
"Patrick Ewing Jr.",15350,4,-1.14
"Patrick Ewing Jr.",15350,4,-5
"Patrick Ewing Jr.",15350,4,-5
"Patrick Ewing Jr.",15350,4,-5
"Patrick Ewing Jr.",15350,4,-5
"Patrick McCaw",3137730,2,-0.57
"Patrick McCaw",3137730,2,-1.83
"Patrick McCaw",3137730,2,-2.43
"Patrick McCaw",3137730,2,-1.88
"Patrick McCaw",3137730,2,-1.11
"Patrick O'Bryant",23015,2,-1.85
"Patrick O'Bryant",23015,2,-0.87
"Patrick O'Bryant",23015,2,-1.16
"Patrick O'Bryant",23015,2,-0.83
"Patrick O'Bryant",23015,2,-5
"Patrick Patterson",36191,3,-1.36
"Patrick Patterson",36191,3,-1.77
"Patrick Patterson",36191,3,-0.24
"Patrick Patterson",36191,3,1.45
"Patrick Patterson",36191,3,1.62
"Patrick Williams",4431687,1,-1.97
"Patrick Williams",4431687,1,-1.75
"Patrick Williams",4431687,1,-0.94
"Patrick Williams",4431687,1,-0.54
"Patrick Williams",4431687,1,-1.62
"Patty Mills",37525,2,-2.29
"Patty Mills",37525,2,-2.76
"Patty Mills",37525,2,-0.73
"Patty Mills",37525,2,-0.28
"Patty Mills",37525,2,2.38
"Paul Davis",11119,4,-3.2
"Paul Davis",11119,4,-3.68
"Paul Davis",11119,4,-4.02
"Paul Davis",11119,4,-2.99
"Paul Davis",11119,4,-5
"Paul George",41772,2,0.83
"Paul George",41772,2,2.5
"Paul George",41772,2,3.3
"Paul George",41772,2,3.83
"Paul George",41772,2,3.86
"Paul Millsap",15625,3,2.06
"Paul Millsap",15625,3,0.87
"Paul Millsap",15625,3,1.93
"Paul Millsap",15625,3,2.43
"Paul Millsap",15625,3,2.9
"Paul Reed",4278562,3,-0.66
"Paul Reed",4278562,3,0.15
"Paul Reed",4278562,3,0.93
"Paul Reed",4278562,3,0.91
"Paul Reed",4278562,3,0.7
"Payton Pritchard",4066354,4,-0.79
"Payton Pritchard",4066354,4,0.41
"Payton Pritchard",4066354,4,-0.25
"Payton Pritchard",4066354,4,0.52
"Payton Pritchard",4066354,4,1.8
"Pelle Larsson",4601025,4,-0.5
"Pelle Larsson",4601025,4,-0.72
"Pelle Larsson",4601025,4,-5
"Pelle Larsson",4601025,4,-5
"Pelle Larsson",4601025,4,-5
"Perry Jones",51237,2,-1.14
"Perry Jones",51237,2,-5
"Perry Jones",51237,2,-5
"Perry Jones",51237,2,-5
"Perry Jones",51237,2,-5
"Peyton Siva",45951,4,-1.37
"Peyton Siva",45951,4,-5
"Peyton Siva",45951,4,-5
"Peyton Siva",45951,4,-5
"Peyton Siva",45951,4,-5
"Peyton Watson",4576087,1,-1.51
"Peyton Watson",4576087,1,-2.19
"Peyton Watson",4576087,1,-2.42
"Peyton Watson",4576087,1,-0.73
"Peyton Watson",4576087,1,-5
"Pierre Jackson",56613,2,-0.55
"Pierre Jackson",56613,2,-5
"Pierre Jackson",56613,2,-5
"Pierre Jackson",56613,2,-5
"Pierre Jackson",56613,2,-5
"Precious Achiuwa",4431679,1,-2.84
"Precious Achiuwa",4431679,1,-1.56
"Precious Achiuwa",4431679,1,-1.88
"Precious Achiuwa",4431679,1,-0.99
"Precious Achiuwa",4431679,1,-1.29
"Quentin Grimes",4397014,3,-1.26
"Quentin Grimes",4397014,3,0.05
"Quentin Grimes",4397014,3,-1.72
"Quentin Grimes",4397014,3,-0.05
"Quentin Grimes",4397014,3,-1.21
"Quincy Acy",41788,4,-0.62
"Quincy Acy",41788,4,-2.47
"Quincy Acy",41788,4,-0.84
"Quincy Acy",41788,4,-0.65
"Quincy Acy",41788,4,-1.04
"Quincy Douby",15447,3,-2.18
"Quincy Douby",15447,3,-2.24
"Quincy Douby",15447,3,-1.54
"Quincy Douby",15447,3,-1.43
"Quincy Douby",15447,3,-5
"Quincy Miller",56614,1,-3.03
"Quincy Miller",56614,1,-1.94
"Quincy Miller",56614,1,-1.51
"Quincy Miller",56614,1,-5
"Quincy Miller",56614,1,-5
"Quincy Pondexter",31658,4,-1.79
"Quincy Pondexter",31658,4,-1.11
"Quincy Pondexter",31658,4,-0.73
"Quincy Pondexter",31658,4,-0.7
"Quincy Pondexter",31658,4,-0.69
"Quinndary Weatherspoon",3907358,4,-3.22
"Quinndary Weatherspoon",3907358,4,-2.13
"Quinndary Weatherspoon",3907358,4,-1.73
"Quinndary Weatherspoon",3907358,4,-5
"Quinndary Weatherspoon",3907358,4,-5
"Quinten Post",4593016,5,-1.13
"Quinten Post",4593016,5,-0.62
"Quinten Post",4593016,5,-5
"Quinten Post",4593016,5,-5
"Quinten Post",4593016,5,-5
"RJ Barrett",4395625,1,-3.04
"RJ Barrett",4395625,1,-0.55
"RJ Barrett",4395625,1,-0.91
"RJ Barrett",4395625,1,-1.23
"RJ Barrett",4395625,1,-1.38
"RJ Hunter",61299,3,-1.41
"RJ Hunter",61299,3,-1.7
"RJ Hunter",61299,3,-2.23
"RJ Hunter",61299,3,-0.92
"RJ Hunter",61299,3,-5
"RaiQuan Gray",4277850,3,-2
"RaiQuan Gray",4277850,3,-1.22
"RaiQuan Gray",4277850,3,-5
"RaiQuan Gray",4277850,3,-5
"RaiQuan Gray",4277850,3,-5
"Rajon Rondo",22099,2,0.26
"Rajon Rondo",22099,2,1.33
"Rajon Rondo",22099,2,1.18
"Rajon Rondo",22099,2,0.8
"Rajon Rondo",22099,2,0.52
"Rakeem Christmas",56996,4,-2.48
"Rakeem Christmas",56996,4,-3.19
"Rakeem Christmas",56996,4,-5
"Rakeem Christmas",56996,4,-5
"Rakeem Christmas",56996,4,-5
"Ramon Sessions",23275,3,-1.07
"Ramon Sessions",23275,3,-0.11
"Ramon Sessions",23275,3,-0.74
"Ramon Sessions",23275,3,-0.93
"Ramon Sessions",23275,3,-0.07
"Randy Foye",11153,4,-1.57
"Randy Foye",11153,4,-2.05
"Randy Foye",11153,4,-0.92
"Randy Foye",11153,4,-2.06
"Randy Foye",11153,4,-2.52
"Rashad McCants",11872,3,-0.88
"Rashad McCants",11872,3,-1.21
"Rashad McCants",11872,3,0.79
"Rashad McCants",11872,3,0.07
"Rashad McCants",11872,3,-5
"Rashad Vaughn",3137733,1,-1
"Rashad Vaughn",3137733,1,-1.95
"Rashad Vaughn",3137733,1,-2.73
"Rashad Vaughn",3137733,1,-5
"Rashad Vaughn",3137733,1,-5
"Rasheer Fleming",5105977,3,-1.54
"Rasheer Fleming",5105977,3,-5
"Rasheer Fleming",5105977,3,-5
"Rasheer Fleming",5105977,3,-5
"Rasheer Fleming",5105977,3,-5
"Ray McCallum",52079,3,-2.76
"Ray McCallum",52079,3,-2.54
"Ray McCallum",52079,3,-2.45
"Ray McCallum",52079,3,-2.42
"Ray McCallum",52079,3,-5
"Ray Spalding",3908806,3,-2.77
"Ray Spalding",3908806,3,-2.52
"Ray Spalding",3908806,3,-2.75
"Ray Spalding",3908806,3,-5
"Ray Spalding",3908806,3,-5
"Raymond Felton",11868,3,0.11
"Raymond Felton",11868,3,0.35
"Raymond Felton",11868,3,-0.24
"Raymond Felton",11868,3,0.76
"Raymond Felton",11868,3,0.88
"Reed Sheppard",4711272,1,-0.88
"Reed Sheppard",4711272,1,0.89
"Reed Sheppard",4711272,1,-5
"Reed Sheppard",4711272,1,-5
"Reed Sheppard",4711272,1,-5
"Reggie Bullock",51384,3,-1.85
"Reggie Bullock",51384,3,-2.02
"Reggie Bullock",51384,3,-0.68
"Reggie Bullock",51384,3,-0.59
"Reggie Bullock",51384,3,-0.09
"Reggie Jackson",41460,3,-2.2
"Reggie Jackson",41460,3,-0.51
"Reggie Jackson",41460,3,0.02
"Reggie Jackson",41460,3,0.83
"Reggie Jackson",41460,3,1.27
"Reggie Perry",4396959,2,-2.25
"Reggie Perry",4396959,2,-1.57
"Reggie Perry",4396959,2,-5
"Reggie Perry",4396959,2,-5
"Reggie Perry",4396959,2,-5
"Renaldo Balkman",15457,3,1.61
"Renaldo Balkman",15457,3,1.45
"Renaldo Balkman",15457,3,1.5
"Renaldo Balkman",15457,3,1.29
"Renaldo Balkman",15457,3,0.54
"Reyshawn Terry",15484,4,-1.14
"Reyshawn Terry",15484,4,-5
"Reyshawn Terry",15484,4,-5
"Reyshawn Terry",15484,4,-5
"Reyshawn Terry",15484,4,-5
"Richard Hendrix",27176,3,-2.09
"Richard Hendrix",27176,3,-5
"Richard Hendrix",27176,3,-5
"Richard Hendrix",27176,3,-5
"Richard Hendrix",27176,3,-5
"Richaun Holmes",61438,3,-1.3
"Richaun Holmes",61438,3,-0.8
"Richaun Holmes",61438,3,-0.05
"Richaun Holmes",61438,3,-0.13
"Richaun Holmes",61438,3,1.7
"Rob Dillingham",4684275,1,-2.76
"Rob Dillingham",4684275,1,-2.85
"Rob Dillingham",4684275,1,-5
"Rob Dillingham",4684275,1,-5
"Rob Dillingham",4684275,1,-5
"Robert Dozier",22091,4,-1.14
"Robert Dozier",22091,4,-5
"Robert Dozier",22091,4,-5
"Robert Dozier",22091,4,-5
"Robert Dozier",22091,4,-5
"Robert Sacre",36392,5,-3.46
"Robert Sacre",36392,5,-1.24
"Robert Sacre",36392,5,-1.22
"Robert Sacre",36392,5,-0.91
"Robert Sacre",36392,5,-5
"Robert Vaden",22343,4,-2.24
"Robert Vaden",22343,4,-5
"Robert Vaden",22343,4,-5
"Robert Vaden",22343,4,-5
"Robert Vaden",22343,4,-5
"Robert Woodard II",4396961,2,-1.47
"Robert Woodard II",4396961,2,-1.94
"Robert Woodard II",4396961,2,-5
"Robert Woodard II",4396961,2,-5
"Robert Woodard II",4396961,2,-5
"Robin Lopez",31768,2,-1.65
"Robin Lopez",31768,2,-1.4
"Robin Lopez",31768,2,-1.67
"Robin Lopez",31768,2,-0.41
"Robin Lopez",31768,2,-0.06
"Rodney Carney",10987,4,-1.39
"Rodney Carney",10987,4,-0.9
"Rodney Carney",10987,4,-0.62
"Rodney Carney",10987,4,-0.6
"Rodney Carney",10987,4,-1.51
"Rodney Hood",56359,2,-0.4
"Rodney Hood",56359,2,-0.44
"Rodney Hood",56359,2,-0.61
"Rodney Hood",56359,2,-1.69
"Rodney Hood",56359,2,-1.53
"Rodney Stuckey",22937,2,-1.24
"Rodney Stuckey",22937,2,-0.88
"Rodney Stuckey",22937,2,0.29
"Rodney Stuckey",22937,2,0.14
"Rodney Stuckey",22937,2,-0.54
"Romeo Langford",4397008,1,-2.42
"Romeo Langford",4397008,1,-2.36
"Romeo Langford",4397008,1,-1.45
"Romeo Langford",4397008,1,-2.01
"Romeo Langford",4397008,1,-5
"Romero Osby",41835,4,-1.14
"Romero Osby",41835,4,-5
"Romero Osby",41835,4,-5
"Romero Osby",41835,4,-5
"Romero Osby",41835,4,-5
"Rondae Hollis-Jefferson",66321,2,-0.28
"Rondae Hollis-Jefferson",66321,2,0.49
"Rondae Hollis-Jefferson",66321,2,0.39
"Rondae Hollis-Jefferson",66321,2,-0.42
"Rondae Hollis-Jefferson",66321,2,0.31
"Ronnie Brewer",15533,3,0.73
"Ronnie Brewer",15533,3,1.69
"Ronnie Brewer",15533,3,0.46
"Ronnie Brewer",15533,3,-0.57
"Ronnie Brewer",15533,3,1.23
"Ronny Turiaf",6585,4,-2.47
"Ronny Turiaf",6585,4,-0.44
"Ronny Turiaf",6585,4,-1.08
"Ronny Turiaf",6585,4,-0.43
"Ronny Turiaf",6585,4,0.23
"Roy Hibbert",22426,4,-1.7
"Roy Hibbert",22426,4,-0.04
"Roy Hibbert",22426,4,0
"Roy Hibbert",22426,4,1.73
"Roy Hibbert",22426,4,3.02
"Royce White",45982,1,-1.11
"Royce White",45982,1,-2.06
"Royce White",45982,1,-5
"Royce White",45982,1,-5
"Royce White",45982,1,-5
